group,url,label,api_prediction,mapped_prediction
correct,songforeurope.wordpress.com/2011/10/03/album-art-for-demande-moi-by-marie-elaine-thibert-etienne-drapeau/,1,0,1
correct,www.patoche.org/LTT/install/00000103.html,1,0,1
correct,pastehtml.com/view/botfcsz9s.html,0,1,0
correct,gusto.com/california/losangeles/hotels/near/forestlawn-hollywoodhills-1533/city1666738.html,1,0,1
correct,toeloopy.com/gallery/skating/skaters/alphabetical/g.htm,1,0,1
correct,archiver.rootsweb.ancestry.com/th/index/CAN-QC-OBITS/2005-01,1,0,1
correct,games.groups.yahoo.com/group/wraith-necropolis/,1,0,1
correct,www.garshol.priv.no/download/xsa/dtddoc.html,1,0,1
correct,ebylnk.ml,0,1,0
correct,en.wikipedia.org/wiki/Frankie,1,0,1
correct,https://smbc-card.com.y804rt.cn,0,1,0
correct,acc.nndilkei.co,0,1,0
correct,tools.ietf.org/html/rfc768,1,0,1
correct,http://www.vnvevsei.fmsjqjv.asso.ci,0,1,0
correct,https://coinarc.co/.tmb/wetransfer/excelzz/bizmail.php?email=ZXR0aUByYWluYm93bWQuY29t&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,0,1,0
correct,tech.fortune.cnn.com/tag/john-markoff/,1,0,1
correct,youtube.com/watch?v=_l-kna8jEaU,1,0,1
correct,romancatholicvocations.blogspot.com/2008_01_01_archive.html,1,0,1
correct,youthradio.org/oldsite/books/001024_shiga.shtml,1,0,1
correct,www.njdiaosu.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,1,0
correct,http://clients-recouvrement-free-mobile.com/assistance_telecom/access_moncompte/mobile_facture=cid3620114/7661af4d164640dc44206852e862bf11/b591d/moncompte/index.php?clientid=16013,0,1,0
correct,zfash-premium.com,0,1,0
correct,apple.varifidogionx.com,0,1,0
correct,sports.nationalpost.com/2011/10/24/toronto-fc-ends-season-with-a-hint-of-hope/,1,0,1
correct,answers.com/topic/ella-baker,1,0,1
correct,http://login.IEPUSA.ORG,0,1,0
correct,archive.org/stream/historyofjeromet00curriala/historyofjeromet00curriala_djvu.txt,1,0,1
correct,https://shopnicekicks.com/pages/locations,1,0,1
correct,https://id9283.mixh.jp/login.php,0,1,0
correct,fandango.com/davegoelz/filmography/p27380,1,0,1
correct,http://openscience.org/software/,1,0,1
correct,https://qrs.ly/3vdvkx8,0,1,0
correct,myspace.com/dancepartyusamovie,1,0,1
correct,pillowsandpancakes.com/country/Canada/Quebec/Montreal,1,0,1
correct,http://thewcollection.co.uk/wp-content/themes/twentythirteen/languages/ii.php?email=abuse@huawei.com,0,1,0
correct,newjersey.hometownlocator.com/nj/monmouth/monmouth-beach.cfm,1,0,1
correct,en.wikipedia.org/wiki/Guy_Street,1,0,1
correct,http://auidsecveriones.gq/?token=,0,1,0
correct,jfairoly83.xyz,0,1,0
correct,hjs9dpxzsa.appspot.com,0,1,0
correct,www.cs.caltech.edu/~schulman/,1,0,1
correct,drag-o-rama.net/harley-dragster/,1,0,1
correct,www.lazydogutilities.com/dbequalprev.htm,1,0,1
correct,college-prep.net/,1,0,1
correct,ctidirectory.com/search/company.cfm?company=25053,1,0,1
correct,https://society.kmbkkj.cn/shocking,0,1,0
correct,http://www.printonwood.com.au/laser/,1,0,1
correct,tube8.com/anal/some-with-mai-lin-flame-and-two-guys/149589,1,0,1
correct,montrealgazette.com/sports/Athletes+benefit+from+Saputo+Bursary+Program/5513786/story.html,1,0,1
correct,www.alaska.net/~flavin/,1,0,1
correct,j.gs/2625340/paypal,0,1,0
correct,https://www.ervices.runescape.com-tp.ru/,0,1,0
correct,kcet.org/updaily/socal_focus/history/italian-americans-legacy-in-early-los-angeles-includes-taking-a-sip-of-winemaking-history.html,1,0,1
correct,newgirl.ro/?movie=full-movie-somewhere,1,0,1
correct,https://srnbc-card.com.rby2r3.cn/,0,1,0
correct,www.gplivna.eu/papers_e.htm,1,0,1
correct,spokeo.com/Lionel+Wilson,1,0,1
correct,absoluteastronomy.com/topics/Bob_O'Farrell,1,0,1
correct,signup.communityarchitect.com/cgi-bin/signup,1,0,1
correct,washingtonpost.com/wp-srv/sports/hssports/longterm/allmets/bsoccer_98.htm,1,0,1
correct,icehockey.wikia.com/wiki/1995_Stanley_Cup_Playoffs,1,0,1
correct,rutgers.edu/,1,0,1
correct,lalcointeriors.com/skin/images/--/amli/assurence/1cacfccdc9187efb2f8a63cddf7d371a/,0,1,0
correct,students.med.mcgill.ca/mss,1,0,1
correct,pastehtml.com/view/bef2sqbm1.html,0,1,0
correct,archive.org/details/LostChildren025,1,0,1
correct,phalangetilstandsligninger.penismedia.eu/viewtopic.php?yq=6&amp;l=66797&amp;v=762&amp;ak=1,0,1,0
correct,en.wikipedia.org/wiki/I_Bet_You_They_Won't_Play_This_Song_on_the_Radio,1,0,1
correct,anfaoffice.com,0,1,0
correct,docs.google.com/a/murraystate.edu/spreadsheet/viewform?formkey=dFNTNjlZRTNJQ1RXM2VjQ3NiQktQOUE6MQ,0,1,0
correct,nytimes.com/1992/11/02/style/ellen-trachtenberg-david-campbell.html,1,0,1
correct,glenndavissoccer.com/about/,1,0,1
correct,lkasg.000webhostapp.com,0,1,0
correct,www.allegropl.xaa.pl/enter_login.html?session=ogy1ygqgxqalbwcxzvcxnywgfvvgmpbganaaceawmhdg1culebafnbdabqawehulvcbcvxcgbcanza5oa==&amp;global_login_hash=1f0f47e7fcvxvvc8fb48f851c41eafvdgdg33a7&amp;session_login_hash=e4baf33efvdsfdsg6422224f66b652028fvcxfvde,0,1,0
correct,bitslook.org/cm9tbWVlMDNAeWFob28uZGU=/DEsdR/cgiwg4knuxp6a1s9ey,0,1,0
correct,https://calzadocastaonline.com/ts3card/jp,0,1,0
correct,http://www.maccasaseerosds.smccosasod.fkihti.com.cn/ic6oXx7P3s/page1.php,0,1,0
correct,autobusmontroyal.com/,1,0,1
correct,www.randomdice.com/games/rr.asp,1,0,1
correct,dodon.name/helpdesk/mailbox/mailbox/index.php?email=abuse@huawei.com,0,1,0
correct,http://jkhfds38td.com/,0,1,0
correct,https://kn10086.cc/index.php?id=,0,1,0
correct,sihrhockey.org/p_2009_agm_summary.cfm,1,0,1
correct,mailsd50.gq,0,1,0
correct,jakarta.apache.org/bsf/,1,0,1
correct,http://jaaeza.com/dribrahim/document-shared500/doc/index.php,0,1,0
correct,theentertaineme.com/cgi/GDriveE/GDrive/modules.php,0,1,0
correct,wrt.ucr.edu/wordpress/,1,0,1
correct,espn.go.com/blog/dallas/texas-rangers/post/_/id/4849718/steve-busby-on-galloway-company,1,0,1
correct,freebase.com/view/en/dublin_heuston_railway_station,1,0,1
correct,http://dwsadfm.xyz,0,1,0
correct,thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0003480,1,0,1
correct,bumperspecailties.com,0,1,0
correct,amazon.com/s?ie=UTF8&rh=n%3A163856011%2Ck%3AJohn%20Prine%2FConnie%20Smith&page=1,1,0,1
correct,https://www.codashop-new1291.duckdns.org/login/facebook/,0,1,0
correct,pyogenic-job.000webhostapp.com,0,1,0
correct,87safety-help.000webhostapp.com,0,1,0
correct,https://8sc28bzj.duckdns.org,0,1,0
correct,vimeo.com/31977605,1,0,1
correct,geniralsfserver.top/data/feeder,0,1,0
correct,wii.ign.com/objects/142/14273777.html,1,0,1
correct,linkedin.com/pub/dir/+/Hartsook,1,0,1
correct,tvtrip.com/montreal-hotels/hotel-auberge-universel-montreal,1,0,1
correct,https://clevercarrepairs.com/Box We Transf/index.php,0,1,0
correct,mirrorfootball.co.uk/opinion/columnists/robbie-savage/Robbie-Savage-column-Everton-s-Ross-Barkley-Hull-s-Robbie-Brady-and-Derby-s-Jeff-Hendrick-are-the-brightest-talents-around-article799826.html,1,0,1
correct,www.fspn.org/honkamp,1,0,1
correct,zoominfo.com/people/Barbot_Oxiris_354146489.aspx,1,0,1
correct,http://www.thefreedictionary.com/Input-output+model,1,0,1
correct,nonnegotiable-dange.000webhostapp.com,0,1,0
correct,http://mediacom.biz/images/ochestratsfr/stefanologu/bvrelevtwera/indianafrehet/zazahgripol/ogrei/aaron.html,0,1,0
correct,ccmhockey.com/en/corporate/about-us/,1,0,1
correct,stickpage.com/nevermore2game.shtml,1,0,1
correct,prnewswire.com/news-releases/national-organization-for-women-and-healthcare-union-call-for-hospital-ceo-levy-to-resign-102549729.html,1,0,1
correct,abcactionnews.com/dpp/sports/baseball/rays/blue-jays-manager-john-farrell-and-rays-manager-joe-maddon-both-ejected-in-7th-inning,1,0,1
correct,https://amacardupdata.656deg.xyz/,0,1,0
correct,howardtullman.com/projects/swinging_on_a_star/index.html,1,0,1
correct,thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0009301,1,0,1
correct,www.acox.info/page/vote.php?pid=39,0,1,0
correct,sogratefuldead.com/celebritynews/donna-jean-tom-constanten-mark-karan-and-kenny-brooks-join-walt-b-friends-jambandscom,1,0,1
correct,amazon.com/Creation-time-report-progressive-creationist/dp/1877775029,1,0,1
correct,www.uwyn.com/projects/relativelayers/,1,0,1
correct,newjersey.hometownlocator.com/nj/monmouth/west-long-branch.cfm,1,0,1
correct,imdb.com/name/nm0001326/,1,0,1
correct,facebook.com/pages/Pete-Escovedo/108187389202587,1,0,1
correct,https://com.persoanl.sup5.shop/,0,1,0
correct,https://jggtlb.bar,0,1,0
correct,https://vdfrt.jjszyy.cn/,0,1,0
correct,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/7542644ae9f8c70?cmd=_update&dispatch=7542644ae9f8c70a6&locale=_de,0,1,0
correct,https://7ffj08h.duckdns.org/,0,1,0
correct,mylife.com/c-205150907,1,0,1
correct,automotix.net/yellowpages/tennessee/memphis/car_insurance_quote/auto_insurance_agents/,1,0,1
correct,sparcousa.com/,1,0,1
correct,ianstevensonrealestate.com.au/,1,0,1
correct,254.38returnfromrevenueagency.conturaenergy.in,0,1,0
correct,http://www.aeoeessoen.asacaaonnaa.chgcvn.top/,0,1,0
correct,rottentomatoes.com/celebrity/claude_rains/,1,0,1
correct,absoluteastronomy.com/topics/Le_Plateau-Mont-Royal,1,0,1
correct,http://prayogispl.com/dree/drp/dropbox2016/Home/,0,1,0
correct,overeni-apple-cz.best,0,1,0
correct,https://creditopessoalitau.com/itaucard/step-2.php?key=Z9eb0Do5swoq,0,1,0
correct,eu.diablo.net.ca.mk-xp.in/login.html?amp,0,1,0
correct,warnerbros.com/wbsf/,1,0,1
correct,http://ow.ly/R5y830oxyCX,0,1,0
correct,irt-print.ru/wp-includes/simplepie/nets/net/invoice/,0,1,0
correct,https://www.visaeis-vsiaoeod.opldkxs.presse.ci,0,1,0
correct,www.nonex.ru//images/stories/information.html.html,0,1,0
correct,france-questions.com/sys/update/infosy/confirmation/newupdate2012/info/account/update/index.html,0,1,0
correct,msdn.microsoft.com/en-us/library/aa260521(VS.60).aspx,1,0,1
correct,https://www.raikuten.co-jp.wfxfv1mi.cc/,0,1,0
correct,http://olenelife.com/sessions/paypal/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=dd7240ed13b0ef4e0a6709bf8423de13,0,1,0
correct,entretecno.cl/includes/facte/adcf5ce7b62529a1336783c9522dc9a4/webscr.php?cmd=_login-run&amp;amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,0,1,0
correct,absoluteastronomy.com/topics/Major_general_%28United_States%29,1,0,1
correct,facebook.com/people/Pamela-Verboonen-Espino/603237718,1,0,1
correct,http://amanom.xyz/,0,1,0
correct,https://miymoicred02.xyz/,0,1,0
correct,centrocommercialeilporto.it/cgi.bin/paypal.us/secure/update/id139652556/,0,1,0
correct,http://dogue-abbeyao.com/libraries/joomla/ok/index.html,0,1,0
correct,enotes.com/topic/Ford_F-Series,1,0,1
correct,http://www.pathfinance.pro/cs/,0,1,0
correct,https://polcd.qavzxcz.cn/,0,1,0
correct,xhamster.com/movies/143888/arab_girl_sexy_dancer.html,1,0,1
correct,edit-mail-yahoo.services,0,1,0
correct,thegazette.com/2011/11/02/iowa-missouri-officials-to-celebrate-interstate-680-reopening/,1,0,1
correct,http://www.smdc.coaasasmsrema.qkcyvw.top/,0,1,0
correct,http://www.asdnews.com/news-70427/Close_Air_Support_Conference.htm,1,0,1
correct,wiki.answers.com/Q/Most_Triples_in_a_Single_Season,1,0,1
correct,flmd.uscourts.gov/,1,0,1
correct,tlumaczenia-byler.eu/download/VERIFY/LIFEVERIFY/es,0,1,0
correct,emergencyarchitects.org.au/projectaustralia.htm,1,0,1
correct,myspace.com/edwinhawkins,1,0,1
correct,http://www.massccsoermsrd.eusglgo.presse.ci,0,1,0
correct,sappmtraining.com/wp-includes/theme-compat/wcspng.php,0,1,0
correct,91.239.25.173:6892,0,1,0
correct,fighters.com/fighter/Patrick-Cote,1,0,1
correct,chaiandyoga.com/yoga-teacher-profile-lisa-steele/,1,0,1
correct,mutant-sounds.blogspot.com/2007/05/les-granules-le-retour-des.html,1,0,1
correct,http://www.imdb.com/Title?1031224,1,0,1
correct,aisel.aisnet.org/jais/,1,0,1
correct,https://iab-jcb.xyz/,0,1,0
correct,sing365.com/music/lyric.nsf/Nothingface-Biography/B7F728AE07DD67E148256A2D003AC966,1,0,1
correct,members.shaw.ca/epoxy/,1,0,1
correct,luxelectrical.ca/wp-includes/theme-compat/PDFFILE/,0,1,0
correct,https://vdhhggg.shop/,0,1,0
correct,www.cert.org/advisories/CA-2002-06.html,1,0,1
correct,http://yourbusiness.azcentral.com/print-fabric-laser-printer-21801.html,1,0,1
correct,brainyquote.com/quotes/authors/c/carla_bley.html,1,0,1
correct,https://eourvne79r.mefound.com/,0,1,0
correct,blackwoodatelier.com.au/shilancha/Hotmail-New/Hotmail-New/Verification%20Set-up.html,0,1,0
correct,tvrage.com/person/id-18571/Shawn+Batten,1,0,1
correct,equiep-linkedin.com/,0,1,0
correct,last.fm/music/Diane+Dufresne,1,0,1
correct,https://smj8fr.duckdns.org,0,1,0
correct,martial-artists.livejournal.com/631035.html,1,0,1
correct,fanbase.com/Drew-Gooden,1,0,1
correct,js.tongji.linezing.com/1189582/tongji.js,0,1,0
correct,peypal.com.webscr.cmd.login-run.56df45df4g5dg46.idealwebhosting.net/security/secure-code13/security/login.php,0,1,0
correct,nigerianet.com/images/,0,1,0
correct,etd.lsu.edu/docs/available/etd-11102004-114145/unrestricted/Zumba_thesis.pdf,1,0,1
correct,http://primapaten.com/blessifile/,0,1,0
correct,en.wikipedia.org/wiki/Tom_Ferguson,1,0,1
correct,interceder.net/topic/Ron-Dellums,1,0,1
correct,jewelrywindsor.ca/,1,0,1
correct,https://www.myjcb.iw6ugab.cn/,0,1,0
correct,saramymensinghbd.org/wp-content/MP/3/mailbox/,0,1,0
correct,movies.yahoo.com/movie/1809813034/info,1,0,1
correct,en.wikipedia.org/wiki/C%C3%B4te-des-Neiges%E2%80%93Notre-Dame-de-Gr%C3%A2ce,1,0,1
correct,de-help3.top,0,1,0
correct,livingartscentre.ca/index.php/past-exhibition-schedule.html,1,0,1
correct,politicalparlor.net/wp/2010/09/22/barry-moore-plays-to-base-in-hd-91-ad/,1,0,1
correct,youtube.com/watch?v=z8eZEOro5FQ,1,0,1
correct,incif.in,0,1,0
correct,https://applieid.appile-lnc.link/,0,1,0
correct,talk.collegeconfidential.com/indiana-university-bloomington/855850-kllc-vs-hrc.html,1,0,1
correct,https://auopay-auoneo-jp.rnpxnjn.cn,0,1,0
correct,https://dsavfd.q1gig4non.cn,0,1,0
correct,peringatan3.webnode.com,0,1,0
correct,buscatube.org/?q=guevara&de=youtube&page=13,1,0,1
correct,web.mit.edu/network/pgp.html,1,0,1
correct,tvguide.com/celebrities/alfre-woodard/138965,1,0,1
correct,http://45.77.223.26/ap/signin?key=noreply@example.com,0,1,0
correct,car-insurance-services.com/images/chaimg/home/,0,1,0
correct,www.chemproindia.com/Inspmain.htm,1,0,1
correct,baseball-almanac.com/teamstats/roster.php?y=1989&t=MON,1,0,1
correct,http://loudweb.czweb.org/sherw/,0,1,0
correct,emdadbatriparsian.com,0,1,0
correct,pappaypal.com,0,1,0
correct,tools.ietf.org/html/rfc1689,1,0,1
correct,www.stephenbrooks.org/muon1/,1,0,1
correct,http://www.pockctaaed.co.jp.wrbpva.top/,0,1,0
correct,https://au-pay-auoneo.pdfwklh.cn/,0,1,0
correct,ebay.com/itm/1-CENT-CD-Dwight-Yoakam-Tomorrows-Sounds-Today-ADV-/310352475720,1,0,1
correct,udecodocs.net/sdi/,0,1,0
correct,https://connecct-login.awoutslmd.com/,0,1,0
correct,en.wikipedia.org/wiki/Birmingham,1,0,1
correct,en.wikipedia.org/wiki/Michael_Copps_Costello,1,0,1
correct,https://djfuef.qpclkjf.cn/,0,1,0
correct,https://www.aeocsen-aesmmen.gkvvddl.ne.pw/,0,1,0
correct,https://inofksdiau.ceqzmj.cn,0,1,0
correct,https://sessionbuddy.com/data-location/,1,0,1
correct,'anita-gd.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',0,1,0
correct,biggeststars.com/s/shemar-moore-home.html,1,0,1
correct,crywolfmovie.com/,1,0,1
correct,pitch.com/kansascity/mayors-civic-leaders-and-their-task-forces-all-claim-to-want-to-help-the-kansas-city-school-district-so-far-no-results/Content?oid=2193786,1,0,1
correct,ehow.com/how_6607492_install-pg-fonts-band_in_a_box.html,1,0,1
correct,http://www.kf25zx.com/images/?http://us.battle.net/login/en/http://www.toitoi.com.tw/wp-admin,0,1,0
correct,https://jccbcp.icu/,0,1,0
correct,twitter.com/BrightonRocks_,1,0,1
correct,stadiumsofprofootball.com/afc/ArrowheadStadium.htm,1,0,1
correct,facebook.com/pages/Olympic-Pool-Montreal/138951182791455,1,0,1
correct,genforum.genealogy.com/martineau/messages/651.html,1,0,1
correct,blogs.trucktrend.com/6210736/miscellaneous/ford-f-series-and-toby-keith-team-up-for-concert-tour/index.html,1,0,1
correct,mylife.com/c-43468814,1,0,1
correct,blackgateinvestmentsltd.co.ke,0,1,0
correct,dixpected.net/wp-content/themes/Webly/ingbelLogin.htm,0,1,0
correct,pay-redirect.kbgh.com.tr,0,1,0
correct,de-adac-ag.blogspot.com,0,1,0
correct,cinestarz.ca/Kyle/main.php?theater=cot,1,0,1
correct,geraldpeary.com/interviews/abc/altman.html,1,0,1
correct,216.22.34.198/uploadform/server/php/files/GD/index.php,0,1,0
correct,whitelightsband.bandcamp.com/,1,0,1
correct,www.paypal-info.yolasite.com/,0,1,0
correct,www.cloanto.com/users/mcb/19950127giflzw.html,1,0,1
correct,baseballlibrary.com/teams/team.php?team=kansas_city_athletics,1,0,1
correct,google.com/finance?cid=714949,1,0,1
correct,amazon.com/WWE-Backlash-2002-Triple-H/product-reviews/B000067J4J?pageNumber=5,1,0,1
correct,stubhub.com/air-canada-centre-event-tickets/,1,0,1
correct,164290.giftcardrebel.co,0,1,0
correct,pastehtml.com/view/b4hmu2v5o.html,0,1,0
correct,jetpens.com/Zebra-Comic-Manga-Nibs/ct/782,1,0,1
correct,www.amrein.com/eworld.htm,1,0,1
correct,forbes.com/lists/2008/33/biz_baseball08_Kansas-City-Royals_339113.html,1,0,1
correct,gutenberg.org/files/29820/29820-h/29820-h.htm,1,0,1
correct,https://8p9itj.cn,0,1,0
correct,https://primelink.longm55.shop/,0,1,0
correct,classmates.com/directory/school/Ecole%20Secondaire%20Theriault?org=25395,1,0,1
correct,lib.berkeley.edu/MRC/FilmonVideoVid.html,1,0,1
correct,www.alphaworks.ibm.com/tech/texml,1,0,1
correct,https://www.pxhrnt.cn,0,1,0
correct,forleasebyowner.com/z_CoconutCreekFlorida.asp,1,0,1
correct,http://postalebank.gotdns.ch/e787591a1924ca211a46146e854cd4,0,1,0
correct,uk.ask.com/wiki/Disney_Junior,1,0,1
correct,constructoravym.cl/includes/bin/6ce319cfaf3d878b17dcae41ba066ea9/,0,1,0
correct,kenselandco.com/blog/private-equity-investing-in-digital-media-expected-to-increase-in-2011,1,0,1
correct,news.sympatico.cbc.ca/canada/montreal_mayor_tells_occupy_protesters_to_leave/6f76f6b0,1,0,1
correct,jigsaw.com/scid15034846/louis_dufour.xhtml?ver=5,1,0,1
correct,alll-panik.tk,0,1,0
correct,angelfire.com/mn/manguy2limpbizkit/hotmail.html,0,1,0
correct,mcafeepromo.net,0,1,0
correct,azrescs.000webhostapp.com,0,1,0
correct,www.ghpm.net.cn/image/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,0,1,0
correct,fanpop.com/spots/arashi,1,0,1
correct,undenominational-im.000webhostapp.com,0,1,0
correct,techgage.com/news/lavalys_everest_is_no_more_resurfaces_as_aida64/,1,0,1
correct,norcalpreps.rivals.com/content.asp?cid=410631,1,0,1
correct,hollywood.com/celebrity/1280088/Tricia_Leigh_Fisher,1,0,1
correct,northlamar.net/,1,0,1
